estimate,lowci,highci,true_offset,pass,distance,obs,sd,estimator,ci
225.1010313,218.1913745,253.6582173,238.1,TRUE,-12.99896866,10,10,pearse,35.46684277
214.7803515,212.6869902,228.6573841,238.1,FALSE,-23.31964848,10,10,pearse,15.97039395
227.677347,220.9567552,256.4895056,238.1,TRUE,-10.42265305,10,10,pearse,35.53275047
212.6392875,210.6982787,222.4405601,238.1,FALSE,-25.46071253,10,10,pearse,11.74228144
230.0306861,222.1877456,271.0334025,238.1,TRUE,-8.069313941,10,10,pearse,48.84565697
219.0987246,213.0516202,244.5516359,238.1,TRUE,-19.00127545,10,10,pearse,31.50001569
227.0454812,219.2836547,259.1321905,238.1,TRUE,-11.05451877,10,10,pearse,39.84853577
218.1513385,213.2297898,238.579285,238.1,TRUE,-19.94866153,10,10,pearse,25.34949515
232.3625414,227.3993639,262.2611459,279.35,FALSE,-46.98745859,10,20,pearse,34.861782
241.8194977,229.9079607,291.2264407,279.35,TRUE,-37.53050228,10,20,pearse,61.31848003
248.4723686,236.3798536,299.6967926,279.35,TRUE,-30.87763138,10,20,pearse,63.31693905
239.1170505,229.8675347,277.3190018,279.35,FALSE,-40.2329495,10,20,pearse,47.45146705
217.9127032,213.4581857,243.0023949,279.35,FALSE,-61.43729677,10,20,pearse,29.54420913
256.8473359,241.7397102,321.7985672,279.35,TRUE,-22.50266415,10,20,pearse,80.05885698
240.0262626,235.1088802,267.87187,279.35,FALSE,-39.32373744,10,20,pearse,32.76298985
235.8100567,224.5078308,289.120276,279.35,TRUE,-43.53994327,10,20,pearse,64.61244522
246.6462002,234.1253873,299.8999064,279.35,TRUE,-32.7037998,10,20,pearse,65.77451916
245.009869,236.9611386,280.7154695,279.35,TRUE,-34.34013105,10,20,pearse,43.75433087
225.0444637,222.3708662,242.7770003,279.35,FALSE,-54.30553631,10,20,pearse,20.40613404
272.4873526,252.5975696,367.581761,279.35,TRUE,-6.862647413,10,20,pearse,114.9841914
236.6626548,228.7294413,270.6175447,279.35,FALSE,-42.68734522,10,20,pearse,41.88810338
226.118354,221.1317685,250.5508015,279.35,FALSE,-53.231646,10,20,pearse,29.41903302
258.2438885,238.3610074,349.5141603,279.35,TRUE,-21.1061115,10,20,pearse,111.1531529
220.1221308,217.6721269,240.157201,279.35,FALSE,-59.22786919,10,20,pearse,22.48507411
263.8409632,238.6159402,380.3642145,279.35,TRUE,-15.50903679,10,20,pearse,141.7482743
223.8393257,221.6487497,240.7886575,279.35,FALSE,-55.5106743,10,20,pearse,19.13990784
265.4552983,246.9128723,342.3285988,279.35,TRUE,-13.89470169,10,20,pearse,95.41572646
208.9997133,204.8073174,229.4889889,279.35,FALSE,-70.35028665,10,20,pearse,24.68167151
246.6716522,234.23787,300.1813681,279.35,TRUE,-32.67834776,10,20,pearse,65.94349812
267.1806567,251.0537061,336.0520145,279.35,TRUE,-12.16934328,10,20,pearse,84.99830842
258.4038638,240.7321216,335.1808169,279.35,TRUE,-20.94613621,10,20,pearse,94.44869527
262.1274672,241.1291154,356.8403324,279.35,TRUE,-17.22253284,10,20,pearse,115.711217
253.8248093,235.1204399,333.8308784,279.35,TRUE,-25.52519066,10,20,pearse,98.71043856
247.4561774,236.3023953,294.445906,279.35,TRUE,-31.89382255,10,20,pearse,58.14351071
268.4017345,248.1123346,375.0306909,279.35,TRUE,-10.94826553,10,20,pearse,126.9183563
252.4064549,243.0641254,293.0649771,279.35,TRUE,-26.94354507,10,20,pearse,50.00085167
239.8027843,226.5383895,294.5183376,279.35,TRUE,-39.54721566,10,20,pearse,67.97994813
248.4647521,240.1741398,286.3042414,279.35,TRUE,-30.88524789,10,20,pearse,46.1301016
262.7734358,249.8582858,320.7874964,361.38,FALSE,-98.60656416,10,40,pearse,70.92921063
236.8636127,233.2604084,260.1464553,361.38,FALSE,-124.5163873,10,40,pearse,26.88604686
260.3799452,246.8715061,322.9585746,361.38,FALSE,-101.0000548,10,40,pearse,76.08706855
267.6616402,260.3530762,307.8871661,361.38,FALSE,-93.71835981,10,40,pearse,47.53408983
274.7015623,250.1199903,392.5272476,361.38,TRUE,-86.67843767,10,40,pearse,142.4072573
321.7563926,289.6061383,461.6717585,361.38,TRUE,-39.62360745,10,40,pearse,172.0656202
361.9255496,319.5868831,541.9563253,361.38,TRUE,0.545549562,10,40,pearse,222.3694422
344.0211795,300.1058852,617.5498561,361.38,TRUE,-17.35882053,10,40,pearse,317.4439709
362.9177559,315.4255734,619.7780354,361.38,TRUE,1.537755933,10,40,pearse,304.3524621
297.1525491,268.8557046,416.4645021,361.38,TRUE,-64.22745095,10,40,pearse,147.6087976
257.2340534,250.9271564,294.7410729,361.38,FALSE,-104.1459466,10,40,pearse,43.81391648
356.346692,314.3854101,540.505176,361.38,TRUE,-5.03330804,10,40,pearse,226.119766
267.7756664,259.0656582,318.6008953,361.38,FALSE,-93.6043336,10,40,pearse,59.53523708
295.5450339,267.6447376,418.2906744,361.38,TRUE,-65.83496606,10,40,pearse,150.6459368
258.3972192,245.1421203,323.184596,361.38,FALSE,-102.9827808,10,40,pearse,78.04247573
247.6161053,231.2671567,316.1055447,361.38,FALSE,-113.7638947,10,40,pearse,84.83838802
427.2163029,367.1269793,835.8631431,361.38,FALSE,65.83630286,10,40,pearse,468.7361638
284.2842939,262.5371311,374.4778125,361.38,TRUE,-77.09570613,10,40,pearse,111.9406813
273.0184542,251.5951436,362.7795656,361.38,TRUE,-88.36154576,10,40,pearse,111.1844219
297.3782117,257.7771142,477.4350401,361.38,TRUE,-64.00178833,10,40,pearse,219.6579259
276.9400634,256.2271926,365.2741291,361.38,TRUE,-84.43993664,10,40,pearse,109.0469365
256.5078189,246.0765217,303.1125262,361.38,FALSE,-104.8721811,10,40,pearse,57.03600454
280.2251703,257.8526837,376.7856404,361.38,TRUE,-81.15482973,10,40,pearse,118.9329567
299.6857799,276.8575759,394.867669,361.38,TRUE,-61.69422006,10,40,pearse,118.0100931
234.0534943,228.6641579,277.2680494,361.38,FALSE,-127.3265057,10,40,pearse,48.60389151
320.9047738,283.4013156,481.7394766,361.38,TRUE,-40.47522616,10,40,pearse,198.3381609
307.1206639,277.5876786,444.4253232,361.38,TRUE,-54.25933609,10,40,pearse,166.8376445
201.4617329,197.7017342,224.9213162,361.38,FALSE,-159.9182671,10,40,pearse,27.21958194
338.0917142,299.8424099,499.5017592,361.38,TRUE,-23.28828579,10,40,pearse,199.6593493
272.6068081,249.5314986,369.7190551,361.38,TRUE,-88.77319185,10,40,pearse,120.1875565
213.801131,213.4141489,216.1666356,238.1,FALSE,-24.29886904,20,10,pearse,2.752486715
222.9343475,219.1498822,234.5172621,238.1,FALSE,-15.16565251,20,10,pearse,15.36737991
217.0522462,214.4175457,225.4384469,238.1,FALSE,-21.04775377,20,10,pearse,11.02090115
225.9529557,222.8639386,236.8603263,238.1,FALSE,-12.14704427,20,10,pearse,13.99638768
222.7424103,217.3799519,241.0432913,238.1,TRUE,-15.35758971,20,10,pearse,23.66333947
229.567616,223.9320098,255.3156974,238.1,TRUE,-8.53238404,20,10,pearse,31.38368753
220.7539367,217.8854052,229.7966019,238.1,FALSE,-17.34606328,20,10,pearse,11.91119673
212.8844552,210.3896854,220.4376358,238.1,FALSE,-25.21554478,20,10,pearse,10.04795042
213.932194,212.6030406,218.9197974,238.1,FALSE,-24.16780597,20,10,pearse,6.316756812
214.9455363,213.8387625,219.1619209,238.1,FALSE,-23.15446371,20,10,pearse,5.323158394
221.6243198,218.627111,230.7213956,238.1,FALSE,-16.47568017,20,10,pearse,12.09428459
232.1720362,227.1316112,249.1951754,238.1,TRUE,-5.927963807,20,10,pearse,22.06356425
226.18658,223.667737,235.5436706,238.1,FALSE,-11.91342002,20,10,pearse,11.8759336
230.5022112,224.7381071,248.8360808,238.1,TRUE,-7.597788751,20,10,pearse,24.09797368
235.6722283,230.3286797,253.8285754,238.1,TRUE,-2.42777173,20,10,pearse,23.49989571
226.6695209,221.7375475,242.0666121,238.1,TRUE,-11.4304791,20,10,pearse,20.32906458
217.6183399,215.2943304,225.1744756,238.1,FALSE,-20.48166006,20,10,pearse,9.880145216
218.203776,215.0859071,227.5474274,238.1,FALSE,-19.896224,20,10,pearse,12.4615203
228.8931848,224.3325729,243.8448592,238.1,TRUE,-9.206815234,20,10,pearse,19.51228625
220.4368587,217.9403272,228.2260929,238.1,FALSE,-17.66314129,20,10,pearse,10.28576564
226.9476627,222.9377952,239.2204338,238.1,TRUE,-11.15233734,20,10,pearse,16.28263854
230.1097081,225.6324539,244.4045203,238.1,TRUE,-7.990291868,20,10,pearse,18.7720664
223.3603008,218.5461833,243.9501469,238.1,TRUE,-14.73969917,20,10,pearse,25.40396363
217.6950439,216.121027,223.6807338,238.1,FALSE,-20.40495611,20,10,pearse,7.559706852
231.0320289,224.5838841,252.8344796,238.1,TRUE,-7.067971119,20,10,pearse,28.25059544
206.9700211,206.147732,210.5135947,238.1,FALSE,-31.12997894,20,10,pearse,4.365862672
214.9020616,212.6617775,222.0307973,238.1,FALSE,-23.19793837,20,10,pearse,9.369019832
211.3777395,210.2922404,215.2209461,238.1,FALSE,-26.7222605,20,10,pearse,4.928705732
230.7312768,225.6597623,246.8639596,238.1,TRUE,-7.368723167,20,10,pearse,21.20419731
219.3656052,216.6558714,228.0507492,238.1,FALSE,-18.73439476,20,10,pearse,11.39487773
235.4842037,231.8447654,249.0773972,279.35,FALSE,-43.86579627,20,20,pearse,17.23263176
282.7145651,265.3022706,348.2352826,279.35,TRUE,3.364565112,20,20,pearse,82.933012
239.6039875,235.1648302,254.3232345,279.35,FALSE,-39.74601254,20,20,pearse,19.15840431
220.7555226,218.3214575,229.4896092,279.35,FALSE,-58.59447742,20,20,pearse,11.16815176
250.344298,241.3974635,278.9146571,279.35,FALSE,-29.005702,20,20,pearse,37.51719356
244.1952093,236.2863601,267.8839975,279.35,FALSE,-35.15479066,20,20,pearse,31.5976374
247.4243485,240.7419508,270.6706202,279.35,FALSE,-31.92565146,20,20,pearse,29.92866941
252.1960193,242.883056,282.7636956,279.35,TRUE,-27.15398071,20,20,pearse,39.88063961
226.9418701,225.0416754,234.7185239,279.35,FALSE,-52.40812985,20,20,pearse,9.676848505
226.2810316,224.6901461,234.1614042,279.35,FALSE,-53.06896836,20,20,pearse,9.47125813
227.3340694,223.0852641,241.0353989,279.35,FALSE,-52.01593056,20,20,pearse,17.95013479
232.8093208,224.7492834,258.2777425,279.35,FALSE,-46.54067916,20,20,pearse,33.52845909
256.6859231,247.0743028,285.8458166,279.35,TRUE,-22.66407688,20,20,pearse,38.77151382
237.602382,233.9359027,250.7723366,279.35,FALSE,-41.74761801,20,20,pearse,16.8364339
229.5333923,228.0351242,236.4507971,279.35,FALSE,-49.81660767,20,20,pearse,8.415672829
246.5500275,240.6139758,267.2615393,279.35,FALSE,-32.79997248,20,20,pearse,26.64756347
227.605735,226.7020286,232.4907924,279.35,FALSE,-51.74426501,20,20,pearse,5.788763811
251.9232729,243.1064832,280.7317209,279.35,TRUE,-27.42672707,20,20,pearse,37.62523767
246.684157,238.0123136,273.3643885,279.35,FALSE,-32.66584297,20,20,pearse,35.35207486
282.5492853,266.9329215,354.6919517,279.35,TRUE,3.199285297,20,20,pearse,87.75903023
235.5161138,229.1490087,255.4727779,279.35,FALSE,-43.8338862,20,20,pearse,26.32376918
229.5826819,227.5114905,237.8955474,279.35,FALSE,-49.76731807,20,20,pearse,10.38405683
264.9263666,252.1091201,308.6036564,279.35,TRUE,-14.42363344,20,20,pearse,56.4945363
243.3978629,236.1849771,264.5681106,279.35,FALSE,-35.95213707,20,20,pearse,28.38313344
228.2109342,225.1992698,238.4858634,279.35,FALSE,-51.13906583,20,20,pearse,13.28659361
234.0109656,230.7807934,245.7226207,279.35,FALSE,-45.33903437,20,20,pearse,14.94182732
264.399337,252.9512174,299.1343642,279.35,TRUE,-14.95066303,20,20,pearse,46.18314678
250.6672831,244.8757439,271.3489753,279.35,FALSE,-28.68271691,20,20,pearse,26.47323139
233.9904585,230.9158968,245.3136412,279.35,FALSE,-45.3595415,20,20,pearse,14.39774434
264.2897679,253.2624784,299.3181693,279.35,TRUE,-15.06023207,20,20,pearse,46.05569087
262.7734358,249.8582858,320.7874964,361.38,FALSE,-98.60656416,20,40,pearse,70.92921063
236.8636127,233.2604084,260.1464553,361.38,FALSE,-124.5163873,20,40,pearse,26.88604686
260.3799452,246.8715061,322.9585746,361.38,FALSE,-101.0000548,20,40,pearse,76.08706855
267.6616402,260.3530762,307.8871661,361.38,FALSE,-93.71835981,20,40,pearse,47.53408983
274.7015623,250.1199903,392.5272476,361.38,TRUE,-86.67843767,20,40,pearse,142.4072573
321.7563926,289.6061383,461.6717585,361.38,TRUE,-39.62360745,20,40,pearse,172.0656202
361.9255496,319.5868831,541.9563253,361.38,TRUE,0.545549562,20,40,pearse,222.3694422
344.0211795,300.1058852,617.5498561,361.38,TRUE,-17.35882053,20,40,pearse,317.4439709
362.9177559,315.4255734,619.7780354,361.38,TRUE,1.537755933,20,40,pearse,304.3524621
297.1525491,268.8557046,416.4645021,361.38,TRUE,-64.22745095,20,40,pearse,147.6087976
257.2340534,250.9271564,294.7410729,361.38,FALSE,-104.1459466,20,40,pearse,43.81391648
356.346692,314.3854101,540.505176,361.38,TRUE,-5.03330804,20,40,pearse,226.119766
267.7756664,259.0656582,318.6008953,361.38,FALSE,-93.6043336,20,40,pearse,59.53523708
295.5450339,267.6447376,418.2906744,361.38,TRUE,-65.83496606,20,40,pearse,150.6459368
258.3972192,245.1421203,323.184596,361.38,FALSE,-102.9827808,20,40,pearse,78.04247573
247.6161053,231.2671567,316.1055447,361.38,FALSE,-113.7638947,20,40,pearse,84.83838802
427.2163029,367.1269793,835.8631431,361.38,FALSE,65.83630286,20,40,pearse,468.7361638
284.2842939,262.5371311,374.4778125,361.38,TRUE,-77.09570613,20,40,pearse,111.9406813
273.0184542,251.5951436,362.7795656,361.38,TRUE,-88.36154576,20,40,pearse,111.1844219
297.3782117,257.7771142,477.4350401,361.38,TRUE,-64.00178833,20,40,pearse,219.6579259
276.9400634,256.2271926,365.2741291,361.38,TRUE,-84.43993664,20,40,pearse,109.0469365
256.5078189,246.0765217,303.1125262,361.38,FALSE,-104.8721811,20,40,pearse,57.03600454
280.2251703,257.8526837,376.7856404,361.38,TRUE,-81.15482973,20,40,pearse,118.9329567
299.6857799,276.8575759,394.867669,361.38,TRUE,-61.69422006,20,40,pearse,118.0100931
234.0534943,228.6641579,277.2680494,361.38,FALSE,-127.3265057,20,40,pearse,48.60389151
320.9047738,283.4013156,481.7394766,361.38,TRUE,-40.47522616,20,40,pearse,198.3381609
307.1206639,277.5876786,444.4253232,361.38,TRUE,-54.25933609,20,40,pearse,166.8376445
201.4617329,197.7017342,224.9213162,361.38,FALSE,-159.9182671,20,40,pearse,27.21958194
338.0917142,299.8424099,499.5017592,361.38,TRUE,-23.28828579,20,40,pearse,199.6593493
272.6068081,249.5314986,369.7190551,361.38,TRUE,-88.77319185,20,40,pearse,120.1875565
224.7877079,222.6540213,231.3311042,238.1,FALSE,-13.31229211,50,10,pearse,8.677082898
226.2318363,223.8011158,233.0340637,238.1,FALSE,-11.86816367,50,10,pearse,9.232947942
216.33914,215.3410122,219.2427281,238.1,FALSE,-21.76086004,50,10,pearse,3.901715823
227.357315,225.8043055,232.8583656,238.1,FALSE,-10.74268501,50,10,pearse,7.054060158
219.0744033,217.8934295,223.3324351,238.1,FALSE,-19.02559666,50,10,pearse,5.439005531
234.594554,232.133455,243.4685557,238.1,TRUE,-3.505446035,50,10,pearse,11.33510074
225.6578774,224.1886935,231.528055,238.1,FALSE,-12.44212257,50,10,pearse,7.339361413
219.4339817,218.3475693,222.6663407,238.1,FALSE,-18.66601834,50,10,pearse,4.318771376
221.6288165,219.9699959,227.0300962,238.1,FALSE,-16.47118353,50,10,pearse,7.060100313
226.1422115,224.3252671,233.0589986,238.1,FALSE,-11.95778854,50,10,pearse,8.733731432
216.7866341,215.9749362,219.2708241,238.1,FALSE,-21.31336587,50,10,pearse,3.295887948
217.3212552,216.1196181,220.6154934,238.1,FALSE,-20.77874481,50,10,pearse,4.495875283
222.120601,220.9794333,225.5445697,238.1,FALSE,-15.97939901,50,10,pearse,4.565136408
221.7155628,220.2782974,226.0661528,238.1,FALSE,-16.38443724,50,10,pearse,5.787855349
228.4252043,225.821302,236.6464885,238.1,FALSE,-9.674795731,50,10,pearse,10.8251865
213.7872753,213.023204,215.9668078,238.1,FALSE,-24.31272471,50,10,pearse,2.943603791
226.3415791,225.0058509,230.3681031,238.1,FALSE,-11.7584209,50,10,pearse,5.362252152
226.8254395,224.9783752,233.7656749,238.1,FALSE,-11.27456054,50,10,pearse,8.787299734
212.6940049,212.0513579,214.7211135,238.1,FALSE,-25.40599508,50,10,pearse,2.669755628
216.0576646,215.399139,218.0885181,238.1,FALSE,-22.04233544,50,10,pearse,2.689379134
216.4474652,215.8577572,218.1317644,238.1,FALSE,-21.65253484,50,10,pearse,2.274007264
234.0945417,232.6824542,244.7475349,238.1,TRUE,-4.005458321,50,10,pearse,12.06508065
218.1751646,217.1919789,221.1877729,238.1,FALSE,-19.92483542,50,10,pearse,3.995793981
220.5811102,219.2242444,225.1743155,238.1,FALSE,-17.51888979,50,10,pearse,5.950071019
219.9282714,218.6144649,223.450402,238.1,FALSE,-18.17172861,50,10,pearse,4.835937091
218.9854539,217.7321787,222.6531557,238.1,FALSE,-19.11454614,50,10,pearse,4.920977032
222.8951195,221.574973,227.0609121,238.1,FALSE,-15.2048805,50,10,pearse,5.485939186
225.0207144,223.6448635,230.8190021,238.1,FALSE,-13.07928563,50,10,pearse,7.174138531
229.1882587,226.3950344,238.9240646,238.1,TRUE,-8.911741324,50,10,pearse,12.52903015
221.1722378,220.4672415,223.4850947,238.1,FALSE,-16.92776221,50,10,pearse,3.017853235
247.1384761,244.4405874,255.5425013,279.35,FALSE,-32.21152393,50,20,pearse,11.10191387
250.3505046,247.2563935,260.1102851,279.35,FALSE,-28.99949536,50,20,pearse,12.85389166
253.2836285,249.8109684,263.1199831,279.35,FALSE,-26.06637148,50,20,pearse,13.30901471
238.2176255,235.5073064,245.8363355,279.35,FALSE,-41.13237446,50,20,pearse,10.32902909
249.0466051,246.2744868,257.9908632,279.35,FALSE,-30.30339491,50,20,pearse,11.71637643
239.3550097,236.8029473,247.3138917,279.35,FALSE,-39.99499032,50,20,pearse,10.51094443
249.4392162,245.4689534,261.1885964,279.35,FALSE,-29.9107838,50,20,pearse,15.71964304
243.2565395,241.5185445,248.568916,279.35,FALSE,-36.09346047,50,20,pearse,7.050371504
238.0649472,235.0415238,246.8998014,279.35,FALSE,-41.28505282,50,20,pearse,11.85827761
286.8290719,282.2728781,327.9094406,279.35,FALSE,7.479071855,50,20,pearse,45.6365625
249.5213951,244.9421659,268.5495918,279.35,FALSE,-29.82860494,50,20,pearse,23.60742589
229.7668574,228.221941,234.4969803,279.35,FALSE,-49.58314264,50,20,pearse,6.275039358
249.3191265,245.722659,258.874964,279.35,FALSE,-30.03087352,50,20,pearse,13.15230504
255.6392204,250.3647462,270.2388218,279.35,FALSE,-23.71077965,50,20,pearse,19.87407561
250.018266,247.3759864,258.0965168,279.35,FALSE,-29.33173397,50,20,pearse,10.72053038
248.1539656,244.924014,256.5854383,279.35,FALSE,-31.19603436,50,20,pearse,11.66142429
239.586924,236.9922881,246.9001992,279.35,FALSE,-39.76307604,50,20,pearse,9.907911074
247.5243186,244.7846505,254.7746164,279.35,FALSE,-31.82568142,50,20,pearse,9.989965924
254.9016613,249.7610876,270.0418622,279.35,FALSE,-24.44833869,50,20,pearse,20.28077467
247.7430808,244.4131801,258.3943426,279.35,FALSE,-31.60691918,50,20,pearse,13.98116247
250.6644761,246.8320803,260.9905391,279.35,FALSE,-28.68552393,50,20,pearse,14.1584588
258.0883203,252.9667143,272.8466108,279.35,FALSE,-21.26167973,50,20,pearse,19.87989652
259.069789,254.4658517,274.4850166,279.35,FALSE,-20.28021096,50,20,pearse,20.01916487
242.8401216,241.1335681,248.0555506,279.35,FALSE,-36.50987841,50,20,pearse,6.921982526
244.547438,240.8640238,254.7841846,279.35,FALSE,-34.80256202,50,20,pearse,13.92016089
245.0591326,241.0489738,256.85807,279.35,FALSE,-34.29086743,50,20,pearse,15.80909624
254.3590372,251.385407,264.0302665,279.35,FALSE,-24.99096281,50,20,pearse,12.64485951
247.0199734,243.9404786,255.9916242,279.35,FALSE,-32.33002665,50,20,pearse,12.05114555
269.9097291,264.1283391,298.503992,279.35,TRUE,-9.440270942,50,20,pearse,34.37565291
244.6280848,242.5080552,250.98125,279.35,FALSE,-34.7219152,50,20,pearse,8.473194788
262.7734358,249.8582858,320.7874964,361.38,FALSE,-98.60656416,50,40,pearse,70.92921063
236.8636127,233.2604084,260.1464553,361.38,FALSE,-124.5163873,50,40,pearse,26.88604686
260.3799452,246.8715061,322.9585746,361.38,FALSE,-101.0000548,50,40,pearse,76.08706855
267.6616402,260.3530762,307.8871661,361.38,FALSE,-93.71835981,50,40,pearse,47.53408983
274.7015623,250.1199903,392.5272476,361.38,TRUE,-86.67843767,50,40,pearse,142.4072573
321.7563926,289.6061383,461.6717585,361.38,TRUE,-39.62360745,50,40,pearse,172.0656202
361.9255496,319.5868831,541.9563253,361.38,TRUE,0.545549562,50,40,pearse,222.3694422
344.0211795,300.1058852,617.5498561,361.38,TRUE,-17.35882053,50,40,pearse,317.4439709
362.9177559,315.4255734,619.7780354,361.38,TRUE,1.537755933,50,40,pearse,304.3524621
297.1525491,268.8557046,416.4645021,361.38,TRUE,-64.22745095,50,40,pearse,147.6087976
257.2340534,250.9271564,294.7410729,361.38,FALSE,-104.1459466,50,40,pearse,43.81391648
356.346692,314.3854101,540.505176,361.38,TRUE,-5.03330804,50,40,pearse,226.119766
267.7756664,259.0656582,318.6008953,361.38,FALSE,-93.6043336,50,40,pearse,59.53523708
295.5450339,267.6447376,418.2906744,361.38,TRUE,-65.83496606,50,40,pearse,150.6459368
258.3972192,245.1421203,323.184596,361.38,FALSE,-102.9827808,50,40,pearse,78.04247573
247.6161053,231.2671567,316.1055447,361.38,FALSE,-113.7638947,50,40,pearse,84.83838802
427.2163029,367.1269793,835.8631431,361.38,FALSE,65.83630286,50,40,pearse,468.7361638
284.2842939,262.5371311,374.4778125,361.38,TRUE,-77.09570613,50,40,pearse,111.9406813
273.0184542,251.5951436,362.7795656,361.38,TRUE,-88.36154576,50,40,pearse,111.1844219
297.3782117,257.7771142,477.4350401,361.38,TRUE,-64.00178833,50,40,pearse,219.6579259
276.9400634,256.2271926,365.2741291,361.38,TRUE,-84.43993664,50,40,pearse,109.0469365
256.5078189,246.0765217,303.1125262,361.38,FALSE,-104.8721811,50,40,pearse,57.03600454
280.2251703,257.8526837,376.7856404,361.38,TRUE,-81.15482973,50,40,pearse,118.9329567
299.6857799,276.8575759,394.867669,361.38,TRUE,-61.69422006,50,40,pearse,118.0100931
234.0534943,228.6641579,277.2680494,361.38,FALSE,-127.3265057,50,40,pearse,48.60389151
320.9047738,283.4013156,481.7394766,361.38,TRUE,-40.47522616,50,40,pearse,198.3381609
307.1206639,277.5876786,444.4253232,361.38,TRUE,-54.25933609,50,40,pearse,166.8376445
201.4617329,197.7017342,224.9213162,361.38,FALSE,-159.9182671,50,40,pearse,27.21958194
338.0917142,299.8424099,499.5017592,361.38,TRUE,-23.28828579,50,40,pearse,199.6593493
272.6068081,249.5314986,369.7190551,361.38,TRUE,-88.77319185,50,40,pearse,120.1875565
