"estimate","lowci","highci","true_offset","pass","distance","obs","sd","estimator","ci"
211.463599171378,207.71497346502,228.060880822487,238.1,FALSE,-26.6364008286219,10,10,"pearse",20.3459073574661
225.679967038149,220.677507183189,247.907416736481,238.1,TRUE,-12.4200329618513,10,10,"pearse",27.2299095532923
219.324291447626,213.715082000416,243.395134424822,238.1,TRUE,-18.775708552374,10,10,"pearse",29.6800524244065
211.794557382342,209.620676240188,223.169197578565,238.1,FALSE,-26.3054426176584,10,10,"pearse",13.5485213383767
223.825172834228,219.737792174623,241.922627868182,238.1,TRUE,-14.274827165772,10,10,"pearse",22.1848356935587
229.015893190897,221.606354238072,259.925872464576,238.1,TRUE,-9.08410680910285,10,10,"pearse",38.319518226504
219.849002836065,217.486059765497,232.207175121969,238.1,FALSE,-18.2509971639353,10,10,"pearse",14.7211153564713
216.97776873025,212.546271633318,237.969155442943,238.1,FALSE,-21.1222312697496,10,10,"pearse",25.4228838096248
222.60105361493,216.144584793152,255.237439254195,238.1,TRUE,-15.4989463850703,10,10,"pearse",39.0928544610437
231.288728902088,224.669963029798,258.993976059997,238.1,TRUE,-6.81127109791188,10,10,"pearse",34.3240130301988
211.753416449876,210.613145152212,220.388595013487,238.1,FALSE,-26.3465835501237,10,10,"pearse",9.77544986127543
232.533298171341,229.106773213592,252.290725061325,279.35,FALSE,-46.8167018286585,10,20,"pearse",23.1839518477327
228.78586820537,225.467968690478,251.368041402445,279.35,FALSE,-50.5641317946299,10,20,"pearse",25.9000727119674
248.911470913702,239.807968689881,289.930130599855,279.35,TRUE,-30.4385290862984,10,20,"pearse",50.1221619099744
223.815716551966,214.503233413812,265.385131399842,279.35,FALSE,-55.5342834480343,10,20,"pearse",50.8818979860305
215.484350953689,212.979001183578,232.064119104598,279.35,FALSE,-63.8656490463109,10,20,"pearse",19.0851179210199
269.531502065041,248.115358398697,362.85080665036,279.35,TRUE,-9.81849793495951,10,20,"pearse",114.735448251663
240.839690752903,234.659726323728,273.901345208781,279.35,FALSE,-38.5103092470972,10,20,"pearse",39.241618885053
252.514403945579,242.817108418674,299.589019223139,279.35,TRUE,-26.8355960544213,10,20,"pearse",56.7719108044647
254.403182528298,239.67494878904,318.208014335466,279.35,TRUE,-24.9468174717019,10,20,"pearse",78.5330655464264
249.133209355214,238.497203642112,295.712906300718,279.35,TRUE,-30.2167906447857,10,20,"pearse",57.2157026586067
235.231161379939,230.571497371584,265.962139793105,279.35,FALSE,-44.118838620061,10,20,"pearse",35.3906424215206
237.564563585067,226.111728896066,287.001706954178,279.35,TRUE,-41.785436414933,10,20,"pearse",60.8899780581116
239.320571810277,230.886821829232,275.201580889285,279.35,FALSE,-40.0294281897235,10,20,"pearse",44.3147590600528
235.365492013767,230.70693302791,257.968266617503,279.35,FALSE,-43.984507986233,10,20,"pearse",27.2613335895928
240.197827930912,233.322976708397,271.648889471128,279.35,FALSE,-39.1521720690878,10,20,"pearse",38.3259127627307
226.033047648984,222.054749286998,248.540242633418,279.35,FALSE,-53.316952351016,10,20,"pearse",26.4854933464204
219.305565919984,217.169020350449,234.278356953847,279.35,FALSE,-60.0444340800163,10,20,"pearse",17.1093366033988
276.306756366457,252.72777601535,387.470998754585,279.35,TRUE,-3.04324363354317,10,20,"pearse",134.743222739235
261.576160209617,251.438424590319,306.010217390098,279.35,TRUE,-17.7738397903826,10,20,"pearse",54.5717927997789
240.438821513759,232.628587324185,274.337038124135,279.35,FALSE,-38.9111784862412,10,20,"pearse",41.7084507999502
275.52067724443,255.782474053509,378.604600323624,279.35,TRUE,-3.82932275557033,10,20,"pearse",122.822126270115
228.133969812206,224.478587102474,247.765061339655,279.35,FALSE,-51.216030187794,10,20,"pearse",23.2864742371808
227.319908625223,222.670557425246,249.887944101769,279.35,FALSE,-52.0300913747766,10,20,"pearse",27.2173866765221
221.709273605051,216.511627449106,249.212043387762,279.35,FALSE,-57.6407263949494,10,20,"pearse",32.7004159386563
237.391825415629,225.251344081521,296.033291588559,279.35,TRUE,-41.9581745843712,10,20,"pearse",70.7819475070385
281.689614368499,258.537283121997,381.514449746637,279.35,TRUE,2.33961436849944,10,20,"pearse",122.977166624639
307.922527325767,276.552631543989,464.456002170776,279.35,TRUE,28.5725273257667,10,20,"pearse",187.903370626787
250.481230857672,237.90009474867,305.632250110062,279.35,TRUE,-28.8687691423284,10,20,"pearse",67.7321553613922
261.277068068956,242.78931564254,340.737316490321,279.35,TRUE,-18.0729319310437,10,20,"pearse",97.9480008477817
236.706055901635,225.178574759564,287.122354323104,279.35,TRUE,-42.6439440983649,10,20,"pearse",61.9437795635397
277.515375725734,263.074916447774,343.4263455683,361.38,FALSE,-83.864624274266,10,40,"pearse",80.3514291205256
303.094586826784,267.021701372236,458.40087294104,361.38,TRUE,-58.2854131732162,10,40,"pearse",191.379171568804
322.998355314069,294.473432848437,443.692298924853,361.38,TRUE,-38.3816446859308,10,40,"pearse",149.218866076416
277.704013948721,257.05824343448,366.352929386289,361.38,TRUE,-83.6759860512789,10,40,"pearse",109.294685951809
235.125881777257,224.329705584369,285.956795346627,361.38,FALSE,-126.254118222743,10,40,"pearse",61.627089762258
227.192815784019,216.02684682573,280.653727760124,361.38,FALSE,-134.187184215981,10,40,"pearse",64.6268809343941
300.672266391884,270.811562419994,430.55006059111,361.38,TRUE,-60.7077336081159,10,40,"pearse",159.738498171116
328.690756313642,290.715749700099,505.627781146008,361.38,TRUE,-32.6892436863578,10,40,"pearse",214.912031445909
274.801379928734,255.532417844919,369.942199779643,361.38,TRUE,-86.5786200712659,10,40,"pearse",114.409781934724
343.506952772447,303.092356680468,518.856936060649,361.38,TRUE,-17.8730472275525,10,40,"pearse",215.764579380181
323.184656690701,285.715388596267,479.996881300698,361.38,TRUE,-38.1953433092986,10,40,"pearse",194.28149270443
233.533581250258,232.169105154398,251.096798204661,361.38,FALSE,-127.846418749742,10,40,"pearse",18.9276930502633
284.027720174312,262.213623883833,376.342275236189,361.38,TRUE,-77.3522798256876,10,40,"pearse",114.128651352356
285.664342667402,272.960637985314,341.058391297449,361.38,FALSE,-75.7156573325981,10,40,"pearse",68.0977533121354
254.702597016927,240.04799626062,319.212129886756,361.38,FALSE,-106.677402983073,10,40,"pearse",79.1641336261356
318.286772028538,284.775402898836,460.683726164878,361.38,TRUE,-43.0932279714619,10,40,"pearse",175.908323266042
313.438125604727,276.237557545241,480.532931907627,361.38,TRUE,-47.9418743952732,10,40,"pearse",204.295374362386
304.54355818159,286.835908562877,394.977222559624,361.38,TRUE,-56.8364418184096,10,40,"pearse",108.141313996747
230.591846579397,229.140026896128,245.818710612946,361.38,FALSE,-130.788153420603,10,40,"pearse",16.6786837168187
280.451537259955,268.185709753038,341.746872261255,361.38,FALSE,-80.9284627400452,10,40,"pearse",73.5611625082178
262.803663173461,253.40724836963,314.692574599296,361.38,FALSE,-98.5763368265389,10,40,"pearse",61.2853262296657
222.224235884267,217.125836167053,258.294838804399,361.38,FALSE,-139.155764115733,10,40,"pearse",41.169002637346
314.920498159061,287.077544734534,440.42783457661,361.38,TRUE,-46.4595018409387,10,40,"pearse",153.350289842076
264.44867586466,254.093923338861,309.087389985857,361.38,FALSE,-96.9313241353402,10,40,"pearse",54.9934666469958
299.438835615974,284.523630398763,377.055295381736,361.38,TRUE,-61.941164384026,10,40,"pearse",92.5316649829734
348.811117592597,309.86882694278,515.26855141164,361.38,TRUE,-12.5688824074028,10,40,"pearse",205.39972446886
242.664580876919,231.343088012983,299.833809740134,361.38,FALSE,-118.715419123081,10,40,"pearse",68.4907217271512
401.215748477194,347.43248337269,743.391300375006,361.38,TRUE,39.8357484771943,10,40,"pearse",395.958817002316
285.014116265255,271.770616421148,350.959017977627,361.38,FALSE,-76.365883734745,10,40,"pearse",79.1884015564784
259.473414652412,248.529242301986,308.556667180193,361.38,FALSE,-101.906585347588,10,40,"pearse",60.0274248782077
222.535681665938,220.250660373578,229.84907980452,238.1,FALSE,-15.564318334062,20,10,"pearse",9.59841943094236
211.809494705516,210.909035685589,215.649701069247,238.1,FALSE,-26.2905052944836,20,10,"pearse",4.74066538365832
221.411323100119,218.788058004401,229.610841392427,238.1,FALSE,-16.6886768998812,20,10,"pearse",10.8227833880266
218.637737826304,216.461388525109,225.579877684883,238.1,FALSE,-19.4622621736957,20,10,"pearse",9.11848915977438
226.63199258215,221.662827032625,247.856373299311,238.1,TRUE,-11.4680074178503,20,10,"pearse",26.1935462666863
226.897142987837,223.03224960481,238.971481249794,238.1,TRUE,-11.2028570121625,20,10,"pearse",15.9392316449845
209.305368316111,207.400797505372,215.872492092855,238.1,FALSE,-28.794631683889,20,10,"pearse",8.47169458748292
222.682145194033,219.901491255784,231.542884376473,238.1,FALSE,-15.4178548059666,20,10,"pearse",11.6413931206893
223.283880374726,219.078810666281,237.01606545083,238.1,FALSE,-14.8161196252744,20,10,"pearse",17.9372547845487
217.0776050086,215.005702182696,223.932800832449,238.1,FALSE,-21.0223949913998,20,10,"pearse",8.92709864975308
220.355222095908,218.519719458552,226.804971496554,238.1,FALSE,-17.7447779040918,20,10,"pearse",8.28525203800172
226.236925593584,221.605960163818,240.631981812954,238.1,TRUE,-11.8630744064156,20,10,"pearse",19.0260216491355
244.452251824092,236.453198289021,275.22724070175,238.1,TRUE,6.35225182409206,20,10,"pearse",38.7740424127284
212.991143571707,211.366168227605,218.765967672966,238.1,FALSE,-25.1088564282925,20,10,"pearse",7.39979944536145
224.823102759508,221.000772423415,236.225646595289,238.1,FALSE,-13.2768972404915,20,10,"pearse",15.2248741718734
244.051681624293,237.082656131219,270.939945982361,238.1,TRUE,5.95168162429255,20,10,"pearse",33.8572898511424
217.65570700402,214.749588092377,227.328372121893,238.1,FALSE,-20.4442929959803,20,10,"pearse",12.5787840295159
225.367194009194,222.434781654,235.286173576314,238.1,FALSE,-12.732805990806,20,10,"pearse",12.8513919223141
218.274721590969,216.257743175005,224.976053621298,238.1,FALSE,-19.8252784090312,20,10,"pearse",8.71831044629229
224.888867649233,220.178533730654,240.275409691126,238.1,TRUE,-13.2111323507675,20,10,"pearse",20.0968759604717
211.773838492958,209.352562233614,219.006024309134,238.1,FALSE,-26.3261615070423,20,10,"pearse",9.65346207551997
220.463316679253,219.064282764947,226.439594487074,238.1,FALSE,-17.6366833207475,20,10,"pearse",7.37531172212724
223.350308415526,220.774798013376,231.591782683991,238.1,FALSE,-14.7496915844744,20,10,"pearse",10.8169846706152
212.344419261867,210.644633386403,217.723701006658,238.1,FALSE,-25.755580738133,20,10,"pearse",7.07906762025505
214.812497136077,213.274140146454,220.339860278945,238.1,FALSE,-23.2875028639233,20,10,"pearse",7.06572013249138
218.835590281201,215.966916335395,228.120670471671,238.1,FALSE,-19.2644097187989,20,10,"pearse",12.1537541362755
215.083754233652,212.864916903865,222.65615412459,238.1,FALSE,-23.0162457663482,20,10,"pearse",9.79123722072427
225.390520782062,221.531498121379,237.188027607116,238.1,FALSE,-12.7094792179384,20,10,"pearse",15.6565294857372
220.325174708684,217.163615560199,230.059431671669,238.1,FALSE,-17.7748252913158,20,10,"pearse",12.8958161114692
227.828399807433,223.785079688869,240.427724843004,238.1,TRUE,-10.2716001925675,20,10,"pearse",16.6426451541351
240.466655524347,235.828281373542,255.788229151318,276.35,FALSE,-35.8833444756527,20,20,"pearse",19.9599477777756
241.361868297154,236.590132979786,257.197299027517,276.35,FALSE,-34.9881317028457,20,20,"pearse",20.6071660477307
250.656003419562,242.813481953164,275.11291848659,276.35,FALSE,-25.6939965804385,20,20,"pearse",32.2994365334261
256.505023213713,248.101237974353,284.500685014393,276.35,TRUE,-19.8449767862867,20,20,"pearse",36.3994470400407
253.142445070385,245.085029932277,278.831059838961,276.35,TRUE,-23.2075549296149,20,20,"pearse",33.7460299066845
257.417546269691,248.8198877258,286.673118756467,276.35,TRUE,-18.9324537303089,20,20,"pearse",37.8532310306674
289.232653228401,273.987618205657,356.637384306279,276.35,TRUE,12.8826532284008,20,20,"pearse",82.6497661006223
247.992097079958,242.133142629808,267.035033584728,276.35,FALSE,-28.3579029200417,20,20,"pearse",24.90189095492
250.605197561604,243.372988351583,274.958745773688,276.35,FALSE,-25.7448024383956,20,20,"pearse",31.5857574221054
251.171110330502,242.869097814494,277.808895921269,276.35,TRUE,-25.1788896694982,20,20,"pearse",34.9397981067746
243.722274305392,238.927557022451,258.994747101252,276.35,FALSE,-32.6277256946079,20,20,"pearse",20.0671900788003
246.219883898067,237.744505567572,273.002857435181,276.35,FALSE,-30.1301161019331,20,20,"pearse",35.2583518676086
227.118908608277,223.511992607136,238.958694372727,276.35,FALSE,-49.2310913917227,20,20,"pearse",15.4467017655909
235.900512393037,233.59958117928,245.592876337976,276.35,FALSE,-40.4494876069627,20,20,"pearse",11.9932951586958
224.61090609591,222.726269613011,232.506146999839,276.35,FALSE,-51.73909390409,20,20,"pearse",9.77987738682808
230.53543439243,228.495778541276,238.967341376429,276.35,FALSE,-45.8145656075703,20,20,"pearse",10.4715628351533
229.563849022836,225.607848215423,243.700644595425,276.35,FALSE,-46.7861509771639,20,20,"pearse",18.0927963800013
228.378042898491,224.853382020841,240.755681651859,276.35,FALSE,-47.9719571015094,20,20,"pearse",15.9022996310177
303.953189482158,283.28533102188,389.998600987714,276.35,FALSE,27.6031894821582,20,20,"pearse",106.713269965834
261.194189762104,250.783309507521,300.954933985779,276.35,TRUE,-15.1558102378958,20,20,"pearse",50.1716244782587
240.877063894798,238.944612459227,249.34300807709,276.35,FALSE,-35.4729361052018,20,20,"pearse",10.3983956178625
276.741587836988,263.338489817169,361.50971833987,276.35,TRUE,0.391587836988322,20,20,"pearse",98.171228522701
269.386132244338,255.588830329212,320.049801000325,276.35,TRUE,-6.96386775566197,20,20,"pearse",64.4609706711122
252.37602576125,245.993559408022,271.885480034422,276.35,FALSE,-23.97397423875,20,20,"pearse",25.8919206263995
227.258734850819,225.660389217604,235.238924620944,276.35,FALSE,-49.0912651491812,20,20,"pearse",9.57853540334068
238.929273640535,234.073439780478,256.048630625246,276.35,FALSE,-37.4207263594655,20,20,"pearse",21.9751908447684
261.376553273309,250.948312527661,298.633160810285,276.35,TRUE,-14.9734467266907,20,20,"pearse",47.6848482826242
249.376821142816,242.165648414233,274.241743620416,276.35,FALSE,-26.9731788571839,20,20,"pearse",32.0760952061835
243.530496437185,240.914090025346,254.022909511546,276.35,FALSE,-32.8195035628147,20,20,"pearse",13.1088194862004
227.164949798735,225.174706147218,235.865190131538,276.35,FALSE,-49.185050201265,20,20,"pearse",10.6904839843202
258.145153456843,251.692018954071,282.847534811979,361.38,FALSE,-103.234846543157,20,40,"pearse",31.1555158579073
302.542346578925,282.710373278922,378.335643114961,361.38,TRUE,-58.8376534210755,20,40,"pearse",95.6252698360389
310.108129592712,289.305576669106,378.002330743831,361.38,TRUE,-51.2718704072882,20,40,"pearse",88.6967540747246
299.31292298299,284.015136345592,346.065453650072,361.38,FALSE,-62.0670770170097,20,40,"pearse",62.0503173044797
264.321367383821,257.364734120407,288.977982676786,361.38,FALSE,-97.0586326161788,20,40,"pearse",31.6132485563794
291.200310301274,273.369394375356,349.354339574063,361.38,FALSE,-70.1796896987257,20,40,"pearse",75.984945198707
293.137196664271,281.23937930422,332.157537480866,361.38,FALSE,-68.2428033357293,20,40,"pearse",50.9181581766464
263.010229314972,250.811992493674,299.535817532714,361.38,FALSE,-98.3697706850276,20,40,"pearse",48.72382503904
287.512178178349,275.424847340251,325.491816808292,361.38,FALSE,-73.8678218216509,20,40,"pearse",50.0669694680415
245.864905121268,241.228873953637,265.185078488139,361.38,FALSE,-115.515094878732,20,40,"pearse",23.9562045345022
343.865301140098,321.040921595511,416.956722160143,361.38,TRUE,-17.5146988599015,20,40,"pearse",95.9158005646318
278.101607948434,271.238951083151,304.453980345677,361.38,FALSE,-83.2783920515658,20,40,"pearse",33.2150292625262
367.432372832258,338.145154133989,503.010113163295,361.38,TRUE,6.05237283225802,20,40,"pearse",164.864959029306
311.621161971566,292.484503559887,370.412494800003,361.38,TRUE,-49.7588380284342,20,40,"pearse",77.9279912401158
245.546867980746,236.788869584709,274.434936481131,361.38,FALSE,-115.833132019254,20,40,"pearse",37.646066896421
256.765559377995,253.41712006747,274.020853488563,361.38,FALSE,-104.614440622005,20,40,"pearse",20.6037334210934
354.356656601947,321.372099681625,485.923393926551,361.38,TRUE,-7.02334339805265,20,40,"pearse",164.551294244926
276.043233732026,266.36993273201,307.428000778571,361.38,FALSE,-85.3367662679735,20,40,"pearse",41.0580680465608
279.627595273247,269.096861641191,311.996590519927,361.38,FALSE,-81.7524047267533,20,40,"pearse",42.8997288787364
279.818321898745,271.337601952072,310.592009490084,361.38,FALSE,-81.5616781012552,20,40,"pearse",39.2544075380126
283.201842337929,272.925848677754,317.532528351634,361.38,FALSE,-78.1781576620709,20,40,"pearse",44.60667967388
262.066450685125,259.768031492334,274.487199341412,361.38,FALSE,-99.313549314875,20,40,"pearse",14.7191678490781
285.971347203125,274.542897041763,322.904594647116,361.38,FALSE,-75.4086527968751,20,40,"pearse",48.361697605353
292.260755006261,274.009048707499,357.386226156177,361.38,FALSE,-69.1192449937395,20,40,"pearse",83.3771774486785
362.15485199329,335.813240308293,461.915693502094,361.38,TRUE,0.774851993290099,20,40,"pearse",126.102453193801
276.586722803401,270.410266437575,300.291492825328,361.38,FALSE,-84.793277196599,20,40,"pearse",29.8812263877525
294.898507708042,281.858369754486,336.519734506117,361.38,FALSE,-66.4814922919581,20,40,"pearse",54.6613647516319
314.194311440308,295.780488100125,379.661842844972,361.38,TRUE,-47.1856885596923,20,40,"pearse",83.8813547448469
309.214373347683,292.005691851723,366.200180501579,361.38,TRUE,-52.1656266523172,20,40,"pearse",74.1944886498569
282.951384264071,267.668288291561,327.959094579018,361.38,FALSE,-78.428615735929,20,40,"pearse",60.290806287457
219.949548660352,218.8682814849,223.09137382289,238.1,FALSE,-18.1504513396476,50,10,"pearse",4.22309233798981
227.139141537989,225.081683808964,236.174512156964,238.1,FALSE,-10.9608584620111,50,10,"pearse",11.0928283479995
221.106780788897,219.963153822263,224.309996728821,238.1,FALSE,-16.9932192111025,50,10,"pearse",4.34684290655773
215.528028281202,214.854862302571,217.594260415673,238.1,FALSE,-22.5719717187977,50,10,"pearse",2.73939811310265
215.443079429096,214.902998664755,217.187908641152,238.1,FALSE,-22.6569205709037,50,10,"pearse",2.28490997639702
222.082704483874,220.748668320268,226.010096012977,238.1,FALSE,-16.0172955161265,50,10,"pearse",5.26142769270939
221.69172708866,220.786046725396,224.424482884013,238.1,FALSE,-16.4082729113397,50,10,"pearse",3.63843615861657
234.435629764936,231.831835696731,248.431383121499,238.1,TRUE,-3.66437023506367,50,10,"pearse",16.599547424768
233.40647552159,231.631258701954,246.203353289271,238.1,TRUE,-4.69352447840953,50,10,"pearse",14.5720945873165
220.907063979595,219.395280152276,224.866023467783,238.1,FALSE,-17.1929360204052,50,10,"pearse",5.47074331550684
219.69258201656,218.545383464214,223.092033412526,238.1,FALSE,-18.4074179834396,50,10,"pearse",4.54664994831268
226.239294992669,224.570290074641,233.441894988812,238.1,FALSE,-11.8607050073306,50,10,"pearse",8.87160491417123
222.841916316592,221.641819056222,226.937272885899,238.1,FALSE,-15.2580836834081,50,10,"pearse",5.29545382967657
220.125597721897,218.985933593665,223.556579949167,238.1,FALSE,-17.9744022781031,50,10,"pearse",4.57064635550222
225.620623727553,223.932251950645,231.871627210496,238.1,FALSE,-12.479376272447,50,10,"pearse",7.93937525985052
223.131880756573,221.547325507833,228.90626263443,238.1,FALSE,-14.9681192434268,50,10,"pearse",7.35893712659674
235.81666207321,232.868694648938,248.19201290171,238.1,TRUE,-2.28333792679018,50,10,"pearse",15.3233182527716
238.730221133358,236.373411591911,253.837325591721,238.1,TRUE,0.63022113335802,50,10,"pearse",17.4639139998098
230.109708621427,227.811700001702,241.33222659309,238.1,TRUE,-7.99029137857261,50,10,"pearse",13.5205265913878
214.503633929202,213.241190887196,218.006017271733,238.1,FALSE,-23.5963660707984,50,10,"pearse",4.76482638453675
225.582836335403,224.13563029815,230.530240292835,238.1,FALSE,-12.5171636645968,50,10,"pearse",6.39460999468523
230.493640913226,227.718531221705,243.22299434354,238.1,TRUE,-7.60635908677355,50,10,"pearse",15.504463121835
227.822916789384,225.98208912444,233.867961291958,238.1,FALSE,-10.2770832106164,50,10,"pearse",7.88587216751773
225.054282995034,223.599230883317,229.727392034417,238.1,FALSE,-13.0457170049659,50,10,"pearse",6.12816115109968
227.900163731963,225.557955296058,238.875410553571,238.1,TRUE,-10.1998362680366,50,10,"pearse",13.3174552575128
226.858976785415,225.35996184511,231.605587008655,238.1,FALSE,-11.2410232145851,50,10,"pearse",6.24562516354527
221.620793293769,220.608872899786,224.599161324372,238.1,FALSE,-16.4792067062313,50,10,"pearse",3.99028842458625
221.585477397841,220.378889367413,225.359394029896,238.1,FALSE,-16.5145226021585,50,10,"pearse",4.98050466248321
215.164945784356,214.858245153433,215.988256615477,238.1,FALSE,-22.9350542156444,50,10,"pearse",1.13001146204431
219.119493749522,218.484637155474,221.182427708164,238.1,FALSE,-18.9805062504776,50,10,"pearse",2.6977905526897
246.11403772404,241.959728568783,256.938734399206,279.35,FALSE,-33.2359622759603,50,20,"pearse",14.9790058304224
247.119577953346,244.796796330584,253.774491288231,279.35,FALSE,-32.2304220466541,50,20,"pearse",8.97769495764604
249.969007522771,246.943152478153,258.361676799949,279.35,FALSE,-29.380992477229,50,20,"pearse",11.4185243217962
262.731147349004,256.60584901041,283.094011377142,279.35,TRUE,-16.6188526509957,50,20,"pearse",26.4881623667318
255.106739325808,250.673209936545,268.293654813441,279.35,FALSE,-24.2432606741919,50,20,"pearse",17.620444876896
237.636399809533,235.997265375146,242.330764996837,279.35,FALSE,-41.7136001904673,50,20,"pearse",6.33349962169106
247.884742101604,243.575501256606,262.791131265291,279.35,FALSE,-31.4652578983955,50,20,"pearse",19.2156300086855
240.340108529488,238.183180625379,246.64801828171,279.35,FALSE,-39.009891470512,50,20,"pearse",8.46483765633147
244.887223193261,242.546024777167,252.508054588565,279.35,FALSE,-34.4627768067385,50,20,"pearse",9.96202981139768
257.981191976886,255.417887460074,266.671286452173,279.35,FALSE,-21.3688080231138,50,20,"pearse",11.2533989920983
251.847015788143,249.497144182172,258.5426367236,279.35,FALSE,-27.5029842118566,50,20,"pearse",9.04549254142896
255.957211515693,252.858322875408,266.384029106634,279.35,FALSE,-23.3927884843072,50,20,"pearse",13.5257062312255
266.195826504386,260.795085386267,291.067972165211,279.35,TRUE,-13.154173495614,50,20,"pearse",30.2728867789438
244.706105493182,241.331264982141,254.386038595288,279.35,FALSE,-34.6438945068184,50,20,"pearse",13.0547736131468
250.107592411636,246.746189204672,264.255892221515,279.35,FALSE,-29.2424075883644,50,20,"pearse",17.5097030168433
273.574189203165,268.271323630585,298.635566690799,279.35,TRUE,-5.77581079683546,50,20,"pearse",30.3642430602137
232.785955499576,230.954546103403,238.497583788003,279.35,FALSE,-46.5640445004237,50,20,"pearse",7.54303768460014
265.493953711316,260.283240533998,288.849413379752,279.35,TRUE,-13.8560462886845,50,20,"pearse",28.5661728457547
243.526438221728,241.464883398268,249.678355520378,279.35,FALSE,-35.823561778272,50,20,"pearse",8.2134721221106
263.824991520004,259.926116194667,284.781753587219,279.35,TRUE,-15.5250084799964,50,20,"pearse",24.8556373925527
245.705718343016,242.241960198487,258.782439024183,279.35,FALSE,-33.6442816569837,50,20,"pearse",16.5404788256955
246.264769079835,244.023101943917,253.09787140031,279.35,FALSE,-33.0852309201648,50,20,"pearse",9.07476945639303
241.82833696895,238.390199269554,251.752671285677,279.35,FALSE,-37.5216630310499,50,20,"pearse",13.3624720161236
252.673318444837,248.038260386023,264.662443087895,279.35,FALSE,-26.6766815551634,50,20,"pearse",16.6241827018719
252.452939813691,247.794209237059,265.87998151319,279.35,FALSE,-26.8970601863089,50,20,"pearse",18.0857722761306
239.208441762962,237.988380692184,243.243103458935,279.35,FALSE,-40.1415582370383,50,20,"pearse",5.25472276675137
240.629194114055,239.190427280042,245.136309680313,279.35,FALSE,-38.7208058859446,50,20,"pearse",5.9458824002707
254.7942320878,251.988838215197,263.700621588228,279.35,FALSE,-24.5557679122003,50,20,"pearse",11.7117833730314
265.89680152622,259.827934750762,286.449797515041,279.35,TRUE,-13.4531984737799,50,20,"pearse",26.6218627642785
256.533484267729,252.915101434231,270.467116435553,279.35,FALSE,-22.8165157322715,50,20,"pearse",17.5520150013226
278.329795610781,273.835482658074,292.465839231425,361.38,FALSE,-83.0502043892191,50,40,"pearse",18.6303565733507
274.876803834493,272.63652266346,282.380244062254,361.38,FALSE,-86.5031961655068,50,40,"pearse",9.74372139879466
280.847042939629,275.417287102932,296.221887495632,361.38,FALSE,-80.5329570603711,50,40,"pearse",20.8046003927004
346.18755223301,332.393019224632,422.620552624762,361.38,TRUE,-15.1924477669902,50,40,"pearse",90.2275334001297
306.923640478989,300.369588543348,329.284323120939,361.38,FALSE,-54.4563595210112,50,40,"pearse",28.9147345775909
283.233830697939,277.151263292058,298.948825644452,361.38,FALSE,-78.1461693020607,50,40,"pearse",21.7975623523933
313.183490421921,306.243090160736,338.873963135897,361.38,FALSE,-48.1965095780787,50,40,"pearse",32.6308729751609
258.568997830103,257.547292553916,262.67784571697,361.38,FALSE,-102.811002169897,50,40,"pearse",5.13055316305338
283.091351407204,279.196382387967,295.534150769636,361.38,FALSE,-78.2886485927961,50,40,"pearse",16.3377683816689
309.172718334997,301.619644365828,336.594881642362,361.38,FALSE,-52.2072816650034,50,40,"pearse",34.9752372765338
